ztfname,mass,mass_err,restframe_gz,restframe_gz_err
ZTF20accsfkt,8.607,0.037,0.75069653,0.048764741361
ZTF20acctbbw,8.956,0.084,1.26169653,0.037443290454
ZTF20accxqqo,8.516,0.086,1.12469653,0.062968245966
ZTF20accxzmn,6.315,0.415,-0.07830347,1.269280898777
ZTF20acdafau,8.349,0.051,0.84769653,0.06506919394
ZTF20acdalpf,8.796,0.136,1.20869653,0.129201393181
ZTF20acdnmpv,8.292,0.157,1.09969653,0.180944742947
ZTF20acdqjeq,7.938,0.032,0.58369653,0.075286120899
ZTF20acduffd,9.364,0.099,1.56469653,0.021213203436
ZTF20acdutnz,8.589,0.083,0.76869653,0.178532910131
ZTF20acebgre,,-9.0,,
ZTF20acebweq,10.026,0.131,1.43669653,0.018439088915
ZTF20acedqji,9.304,0.051,1.05369653,0.019104973175
ZTF20acehyxd,9.159,0.035,0.95669653,0.056586217403
ZTF20aceqoer,10.367,0.014,1.31969653,0.035227829908
ZTF20acexvcz,9.709,0.087,1.23069653,0.029732137495
ZTF20acezhcf,7.351,0.787,1.58569653,2.499496149227
ZTF20acezpem,8.5,0.056,0.63269653,0.12841339494
ZTF20acfaonm,8.965,0.085,1.32469653,0.043863424399
ZTF20acfasbq,9.09,0.049,1.19569653,0.027018512172
ZTF20acfkkyf,7.864,0.934,3.27669653,21.184948477634
ZTF20acflmyv,8.897,0.042,1.22569653,0.109004587059
ZTF20acfnuee,9.644,0.107,1.27969653,0.018384776311
ZTF20acfsrww,9.196,0.041,1.29969653,0.021931712199
ZTF20acfviac,9.016,0.013,0.54269653,0.021633307653
ZTF20acfvltv,9.079,0.111,1.41069653,0.076537572473
ZTF20acfvqjl,9.823,0.067,1.40469653,0.020615528128
ZTF20acfvsze,8.978,0.032,0.84469653,0.024413111231
ZTF20acgcgnf,8.324,0.076,0.68069653,0.102786185842
ZTF20acgdycd,9.41,0.025,1.31369653,0.020518284529
ZTF20acggxac,,-9.0,,
ZTF20acggzxc,7.846,0.138,0.71869653,0.206021843502
ZTF20acgkbjz,8.708,0.07,1.14669653,0.033301651611
ZTF20acgkuay,9.392,0.11,1.39069653,0.023430749028
ZTF20acgmflv,10.255,0.02,1.59569653,0.026172504657
ZTF20acgmqgv,8.74,0.046,0.83969653,0.091607859925
ZTF20acgmvsn,8.473,0.057,0.76169653,0.068876701431
ZTF20acgnbvv,9.204,0.133,1.37169653,0.065192024052
ZTF20acgnrqu,10.177,0.027,1.18469653,0.016970562748
ZTF20acgnzhj,7.839,0.826,2.11269653,3.024492188781
ZTF20acgokbj,9.116,0.131,1.24369653,0.12486793023
ZTF20acgpigm,8.069,0.208,0.60369653,0.276342179191
ZTF20acgpngg,8.936,0.083,1.21069653,0.028425340807
ZTF20acgpqqr,7.741,0.257,0.44869653,0.353160020387
ZTF20acgprcg,8.695,0.078,0.81369653,0.111946415753
ZTF20acgrjqt,7.77,0.243,1.04569653,0.198040399919
ZTF20acgrvqo,9.401,0.013,0.65269653,0.021260291625
ZTF20acgrvtr,7.76,0.291,1.09669653,0.342531750353
ZTF20acgrwej,7.504,0.283,-0.03530347,0.783992984662
ZTF20acgrzjm,8.637,0.037,0.69869653,0.023600847442
ZTF20acgsvwb,8.511,0.04,0.50669653,0.054561891463
ZTF20acgyixo,9.497,0.046,1.03269653,0.023430749028
ZTF20acgynyw,8.401,0.032,0.54969653,0.060415229868
ZTF20acgyulx,9.283,0.096,1.37869653,0.025238858928
ZTF20acgzjje,9.398,0.053,1.24869653,0.031400636936
ZTF20acgznau,7.648,0.492,0.91969653,0.699346123175
ZTF20achadaa,10.293,0.057,1.64769653,0.018439088915
ZTF20achatyv,8.915,0.03,0.80469653,0.036124783736
ZTF20achawym,9.431,0.04,0.90969653,0.019209372712
ZTF20achaxvo,9.756,0.063,1.30869653,0.018439088915
ZTF20achaybx,6.551,0.55,1.38969653,1.192317071923
ZTF20achbdcv,8.293,0.054,0.92869653,0.08723531395
ZTF20achbekh,9.326,0.058,1.09769653,0.054626001135
ZTF20achbkud,9.437,0.028,1.18569653,0.028319604517
ZTF20achdcni,8.355,0.076,0.55969653,0.222733024044
ZTF20achdwmq,8.652,0.021,0.65669653,0.041773197148
ZTF20achfdib,8.464,0.019,0.72369653,0.041182520564
ZTF20achkgng,8.324,0.15,1.31769653,0.268477187113
ZTF20achksbc,8.404,0.061,0.81369653,0.121741529479
ZTF20achlced,8.447,0.016,0.88269653,0.022203603311
ZTF20achlzpt,8.145,0.145,1.69569653,0.328805413581
ZTF20achmgee,8.277,0.073,0.59869653,0.212268697645
ZTF20achncqp,7.772,0.327,0.77869653,0.706169951216
ZTF20achncxi,8.222,0.082,0.89769653,0.171898225703
ZTF20achoqvb,8.722,0.056,1.14869653,0.022671568098
ZTF20achptde,8.391,0.071,0.67569653,0.068622153857
ZTF20achrgub,7.958,1.208,0.67469653,2.781696065353
ZTF20achrklb,10.107,0.014,1.54769653,0.021260291625
ZTF20achsfcq,8.425,0.255,1.42769653,0.634284636421
ZTF20achsoln,10.48,0.084,1.45369653,0.018384776311
ZTF20achstwk,8.039,0.374,0.98869653,1.372478779435
ZTF20achtpbn,8.001,0.108,0.36769653,0.424436096486
ZTF20achtubm,7.693,0.475,1.55669653,0.868355917813
ZTF20achtxbi,7.806,0.294,1.42269653,0.73346097374
ZTF20achtzug,9.013,0.041,1.35369653,0.071063352018
ZTF20achuvhd,8.988,0.025,0.92569653,0.037483329628
ZTF20achvere,8.73,0.056,1.01769653,0.021931712199
ZTF20achvmjr,8.957,0.079,1.19269653,0.053075418039
ZTF20achvmoj,8.927,0.032,1.13969653,0.024839484697
ZTF20achwpvs,10.187,0.081,1.22769653,0.019104973175
ZTF20achyvas,8.908,0.206,1.59469653,0.91775214519
ZTF20achzugy,10.19,0.028,1.43669653,0.018439088915
ZTF20aciaxil,9.033,0.024,0.89769653,0.025806975801
ZTF20acifwef,8.513,0.021,0.82369653,0.022671568098
ZTF20acihzqp,7.974,0.172,-0.03330347,1.857646360317
ZTF20aciidkb,9.277,0.047,1.13169653,0.141989436227
ZTF20aciievv,,-9.0,,
ZTF20aciigcw,9.986,0.118,1.39069653,0.017691806013
ZTF20acijssu,6.938,1.143,2.75169653,3.509190789912
ZTF20acikuon,5.353,0.246,0.31669653,3.694430944002
ZTF20acikzzn,9.376,0.06,1.64669653,0.046010868281
ZTF20acimhna,6.998,0.227,-0.50830347,0.622968699053
ZTF20acimjmc,9.857,0.085,1.43669653,0.018439088915
ZTF20acimpow,8.509,0.185,1.37369653,1.532387679408
ZTF20acimzlk,9.669,0.084,1.32069653,0.029068883707
ZTF20acinaeq,8.191,0.117,0.38569653,0.189488785948
ZTF20aciowcm,8.772,0.027,0.71769653,0.048301138703
ZTF20aciqono,9.678,0.043,1.20369653,0.07161005516
ZTF20acisbek,8.282,0.068,0.85269653,0.104004807581
ZTF20acisynr,9.1,0.038,1.10869653,0.108848518594
ZTF20acitbmh,8.548,0.121,1.13869653,0.152108513897
ZTF20acithxf,8.93,0.139,1.63869653,0.54978268434
ZTF20acitojm,8.003,0.119,0.81069653,0.227477471412
ZTF20aciuafo,7.426,0.239,0.43069653,0.941790316366
ZTF20aciuakv,9.37,0.041,1.20069653,0.019849433241
ZTF20aciudrr,8.586,0.158,1.37469653,0.175801023888
ZTF20aciuftf,8.954,0.026,0.23069653,0.061351446601
ZTF20aciugdl,7.333,1.216,2.67169653,2.23821915817
ZTF20acixidp,5.0,0.385,0.65469653,6.487232075392
ZTF20aciywlz,10.034,0.021,1.32069653,0.02941088234
ZTF20acizliy,8.835,0.036,1.08069653,0.022803508502
ZTF20acjdhof,8.97,0.026,0.85569653,0.125251746495
ZTF20acjetyf,9.135,0.021,0.88969653,0.020518284529
ZTF20acjfimy,8.302,0.051,0.62669653,0.103276328362
ZTF20acjhhqx,,-9.0,,
ZTF20acjjkhr,8.733,0.024,0.78769653,0.020518284529
ZTF20acjlkpe,10.468,0.105,1.23169653,0.017691806013
ZTF20acjrytv,9.145,0.116,1.24069653,0.044294469181
ZTF20acjsazw,8.787,0.03,0.92769653,0.038275318418
ZTF20acjutba,10.069,0.116,1.23269653,0.042011903075
ZTF20acjzzyr,9.782,0.068,1.12369653,0.018384776311
ZTF20ackdkva,9.06,0.041,1.05569653,0.056364882684
ZTF20ackhoek,8.405,0.144,0.64469653,0.199323857077
ZTF20ackhzba,9.453,0.019,1.07869653,0.020518284529
ZTF20ackitai,7.576,0.111,0.58969653,0.20231905496
ZTF20ackkejs,8.345,0.066,1.37469653,0.131764942227
ZTF20ackobeu,8.871,0.056,0.81969653,0.182570534315
ZTF20ackpivo,8.706,0.21,2.61669653,1.019139342779
ZTF20ackpjmb,5.898,0.939,1.11069653,2.979297400395
ZTF20ackrqfi,8.09,0.154,0.77269653,0.752638691538
ZTF20aclczbr,7.817,0.869,0.80669653,2.378653820967
ZTF20aclfeze,8.842,0.026,0.12269653,0.154029218007
ZTF20aclflxd,9.746,0.064,1.21169653,0.031240998704
ZTF20aclggpx,10.093,0.022,1.50569653,0.020518284529
ZTF20aclgnds,8.91,0.027,0.89169653,0.030886890423
ZTF20aclkcuu,8.581,0.145,1.20669653,0.12182774725
ZTF20aclkuqh,9.365,0.053,1.35469653,0.019849433241
ZTF20aclkyhj,8.416,0.025,0.82769653,0.038288379438
ZTF20aclkyjg,6.817,0.661,2.29369653,1.26370328796
ZTF20acllntr,8.544,0.4,1.31269653,1.387876795685
ZTF20aclnsts,8.521,0.051,0.41769653,0.042154477817
ZTF20aclovun,9.14,0.171,1.82169653,0.702437185804
ZTF20aclwclm,10.111,0.023,1.23269653,0.020518284529
ZTF20aclwowi,8.382,0.405,2.33369653,1.097845162124
ZTF20aclxbwk,9.276,0.028,0.99069653,0.028284271247
ZTF20aclzegl,9.038,0.049,0.92469653,0.03061045573
ZTF20acmafkf,8.474,0.302,0.83769653,1.782269620456
ZTF20acmbhgy,8.315,0.58,1.33969653,1.416384834711
ZTF20acmddof,8.45,0.054,0.80969653,0.06753517602
ZTF20acmfacr,9.028,0.023,1.25869653,0.035355339059
ZTF20acmgalc,9.363,0.021,1.16369653,0.060835844697
ZTF20acmntog,9.633,0.026,0.97169653,0.022203603311
ZTF20acmuzkw,9.56,0.064,1.27969653,0.019104973175
ZTF20acmxpmg,8.525,0.188,0.81969653,0.260215295477
ZTF20acmzfsz,9.591,0.046,1.05769653,0.037576588456
ZTF20acmzoxo,8.975,0.025,0.90969653,0.024839484697
ZTF20acnagjb,7.982,0.509,0.25869653,1.006560976792
ZTF20acndqhk,9.813,0.036,1.44269653,0.042520583251
ZTF20acnigox,9.376,0.087,1.17669653,0.024083189158
ZTF20acnrphs,,-9.0,,
ZTF20acnsgdb,8.012,0.092,0.73369653,0.196308430792
ZTF20acnsinb,9.0,0.027,0.78869653,0.037735924528
ZTF20acntqoh,8.812,0.166,1.04369653,0.278870937891
ZTF20acnviyk,8.53,0.098,0.41069653,0.15879546593
ZTF20acnvlgg,5.365,0.787,2.74869653,22.440637468664
ZTF20acnvnss,9.97,0.133,1.32069653,0.020518284529
ZTF20acnvorm,9.01,0.082,1.23969653,0.030413812651
ZTF20acnvprg,10.099,0.043,1.37369653,0.023021728866
ZTF20acnvzga,10.258,0.024,1.41769653,0.019798989873
ZTF20acnwgtl,10.157,0.03,1.27269653,0.033837848631
ZTF20acnwjwp,9.124,0.073,1.09469653,0.03
ZTF20acnywhz,7.766,0.097,0.12669653,0.353386473991
ZTF20acnyxln,7.889,0.07,0.58569653,0.659940148801
ZTF20acnznol,9.173,0.111,1.26569653,0.034713109915
ZTF20acoaqpm,9.407,0.087,1.18569653,0.022803508502
ZTF20acobamg,8.496,0.042,0.78369653,0.069339743293
ZTF20acobevy,9.706,0.015,1.14469653,0.022022715546
ZTF20acobvxk,8.313,0.049,0.30669653,0.080777472107
ZTF20acobxlz,9.192,0.043,0.96369653,0.037121422387
ZTF20acogesf,8.49,0.049,0.53569653,0.081055536517
ZTF20acogywb,8.909,0.035,0.89569653,0.021213203436
ZTF20acojxtb,9.334,0.04,0.93169653,0.021213203436
ZTF20acoklnd,8.676,0.028,0.79869653,0.035510561809
ZTF20acoojba,8.004,0.246,1.10869653,0.545162361137
ZTF20acopmey,8.188,0.234,1.51869653,0.31117840542
ZTF20acoqlav,9.988,0.088,1.16169653,0.019849433241
ZTF20acoqlrd,9.916,0.063,1.09669653,0.018439088915
ZTF20acoqpbg,8.202,0.154,0.95069653,0.208892316757
ZTF20acordqz,9.961,0.021,1.70469653,0.021260291625
ZTF20acoredl,8.987,0.121,1.36169653,0.064815121692
ZTF20acosehg,8.465,0.07,0.66969653,0.104709120902
ZTF20acotwur,10.226,0.102,1.31169653,0.018384776311
ZTF20acovdho,8.036,0.163,0.59569653,0.847634355132
ZTF20acovrzx,,-9.0,,
ZTF20acowata,8.898,0.021,0.55069653,0.034014702703
ZTF20acowcee,7.984,0.13,0.47869653,0.526621306063
ZTF20acowddo,9.166,0.038,0.92769653,0.035846896658
ZTF20acowpur,7.719,0.264,0.48069653,0.263210942022
ZTF20acowuix,8.374,0.079,0.69069653,0.082079230016
ZTF20acoxdas,7.496,0.246,0.02269653,1.261193085931
ZTF20acoxmsr,9.581,0.032,1.18369653,0.020518284529
ZTF20acoxtxr,8.866,0.083,1.16569653,0.036400549446
ZTF20acoyfpk,8.436,0.021,0.80769653,0.024083189158
ZTF20acoykif,8.56,0.061,0.78969653,0.065
ZTF20acoyvdg,10.147,0.031,1.33269653,0.020518284529
ZTF20acoyyly,8.445,0.108,1.07369653,0.075822160349
ZTF20acpbbqf,10.546,0.074,1.40869653,0.017691806013
ZTF20acpbnzr,9.742,0.037,1.02869653,0.023430749028
ZTF20acpcuwx,9.179,0.027,1.21269653,0.025495097568
ZTF20acpdrab,8.018,0.177,0.71269653,0.72470683728
ZTF20acpeldz,10.215,0.063,1.32169653,0.020518284529
ZTF20acpgjac,5.843,0.51,1.60169653,4.389441991871
ZTF20acpgnej,9.058,0.043,0.82769653,0.022203603311
ZTF20acpgnsn,9.28,0.022,0.91969653,0.019104973175
ZTF20acpgzif,8.802,0.092,1.17669653,0.057688820407
ZTF20acphbem,8.853,0.051,0.65769653,0.143125818775
ZTF20acphccy,,-9.0,,
ZTF20acphcdv,7.123,0.641,1.20069653,1.805592700473
ZTF20acphdbu,9.329,0.053,0.94669653,0.019104973175
ZTF20acphick,9.514,0.124,1.20269653,0.03
ZTF20acphsbv,8.143,0.157,1.21769653,0.32139850653
ZTF20acpilio,5.0,0.309,3.43469653,8.996200642493
ZTF20acpiywu,8.573,0.038,0.61969653,0.031304951685
ZTF20acpjapi,8.782,0.034,0.82769653,0.021400934559
ZTF20acpjcoe,8.166,0.061,0.84769653,0.099904954832
ZTF20acpjfln,9.195,0.077,1.43469653,0.020518284529
ZTF20acpjino,10.035,0.104,1.21769653,0.018384776311
ZTF20acpkjsn,8.974,0.04,1.26369653,0.057140178509
ZTF20acpkled,9.303,0.032,0.96169653,0.019849433241
ZTF20acpknjk,9.037,0.017,1.04969653,0.026076809621
ZTF20acpkpla,9.093,0.02,0.56169653,0.029732137495
ZTF20acpkprl,9.24,0.064,0.92269653,0.030805843601
ZTF20acpkqhq,8.417,0.078,0.75069653,0.193793704748
ZTF20acpksoc,8.098,0.164,0.49669653,0.29506101064
ZTF20acpkzxq,9.835,0.085,1.26969653,0.190538709978
ZTF20acplhku,9.128,0.402,1.24469653,0.462276973253
ZTF20acplpur,8.697,0.055,0.62269653,0.058309518948
ZTF20acplqek,6.996,0.254,0.10669653,0.781284199251
ZTF20acpmgdz,9.336,0.043,1.18869653,0.019849433241
ZTF20acpmxdg,7.827,0.102,0.58569653,0.752325062722
ZTF20acpprmy,6.064,0.618,0.34869653,1.831460619287
ZTF20acppruo,10.465,0.05,1.29369653,0.028425340807
ZTF20acppsay,8.563,0.083,0.54969653,0.061098281482
ZTF20acpqagp,9.766,0.049,1.06069653,0.021400934559
ZTF20acptdpf,8.397,0.057,0.88669653,0.094810336989
ZTF20acpujxl,8.131,0.047,0.45569653,0.056850681614
ZTF20acpumut,8.477,0.087,0.86569653,0.150233152134
ZTF20acpvxmk,9.617,0.052,1.09669653,0.017691806013
ZTF20acpwjus,9.762,0.023,1.27569653,0.017691806013
ZTF20acpwmui,8.653,0.099,0.90669653,0.112729765368
ZTF20acpxvez,9.272,0.027,0.75169653,0.019849433241
ZTF20acpyaap,8.406,0.019,0.76769653,0.02334523506
ZTF20acpylns,10.048,0.121,1.39869653,0.019849433241
ZTF20acqelhh,8.782,0.039,1.12269653,0.053263495942
ZTF20acqfssi,7.582,0.076,0.59269653,0.476353860066
ZTF20acqhysq,8.958,0.023,0.96469653,0.022671568098
ZTF20acqikeh,7.983,0.097,-0.05130347,0.998688139511
ZTF20acqjmzk,9.807,0.051,1.28369653,0.038418745425
ZTF20acqksdi,8.922,0.023,0.79969653,0.029206163733
ZTF20acqlfwb,8.35,0.196,0.87869653,1.069513908278
ZTF20acqnthg,,-9.0,,
ZTF20acqntkr,9.709,0.08,1.30269653,0.019849433241
ZTF20acquetr,9.708,0.099,1.45869653,0.018384776311
ZTF20acqvgav,7.135,0.497,1.10069653,3.187528195954
ZTF20acqzjqz,8.863,0.024,0.85769653,0.027018512172
ZTF20acqzpta,10.115,0.016,1.65469653,0.019104973175
ZTF20acqztpi,7.107,0.358,0.60369653,0.505261318527
ZTF20acrbpqd,8.459,0.051,0.87569653,0.102859126965
ZTF20acrcewc,8.703,0.01,0.40069653,0.021260291625
ZTF20acrdadi,8.97,0.033,1.26969653,0.036796738986
ZTF20acrdemq,8.514,0.051,0.92169653,0.0828794305
ZTF20acrerzb,8.903,0.021,0.73269653,0.026627053911
ZTF20acrheie,10.176,0.119,1.35669653,0.017691806013
ZTF20acrhrcy,9.138,0.089,1.53969653,0.129973074135
ZTF20acriwfa,9.589,0.034,1.15969653,0.019849433241
ZTF20acrqeje,9.351,0.077,1.18469653,0.022671568098
ZTF20acrudzk,8.062,0.017,0.55969653,0.085632937588
ZTF20acrufey,8.044,0.189,0.53069653,0.481502855651
ZTF20acrxrfv,,-9.0,,
ZTF20acsdykp,9.41,0.033,1.13969653,0.026627053911
ZTF20acsesce,9.79,0.058,1.54769653,0.019849433241
ZTF20acsfdnn,8.124,0.057,0.58669653,0.132608446187
ZTF20actddoh,8.255,0.028,0.61369653,0.025495097568
ZTF20actdeqw,8.88,0.023,0.78669653,0.02561249695
ZTF20actfeym,9.049,0.027,0.74069653,0.043829214002
ZTF20actfoxr,7.12,0.979,0.69269653,2.534271690249
ZTF20actiymd,9.14,0.023,0.71569653,0.019849433241
ZTF20actjbaf,8.068,0.089,0.60269653,0.101533245787
ZTF20actljfs,6.256,0.629,1.47869653,0.774639270887
ZTF20actlvpy,8.372,0.219,0.34769653,0.117170815479
ZTF20actoakx,8.17,0.043,0.72369653,0.044294469181
ZTF20actocyw,9.44,0.017,0.95669653,0.019209372712
ZTF20actpatx,9.613,0.036,0.80969653,0.019849433241
ZTF20actpbck,9.224,0.053,1.29669653,0.021931712199
ZTF20actpuan,8.517,0.112,0.69069653,0.233173754955
ZTF20actrovz,10.133,0.06,1.16869653,0.020808652047
ZTF20actrwym,7.699,0.073,-0.05330347,0.575725629098
ZTF20actskcf,9.94,0.055,1.47069653,0.019209372712
ZTF20actveqm,7.719,0.275,0.22569653,1.191606059065
ZTF20actvfgr,8.057,0.096,0.91969653,0.192595430891
ZTF20actvgjx,9.473,0.043,1.09269653,0.034
ZTF20actvgsy,9.926,0.093,1.23669653,0.023021728866
ZTF20actvlbq,9.009,0.017,0.55969653,0.026925824036
ZTF20actvpyc,8.273,0.086,0.64669653,0.069835521048
ZTF20acucbek,8.597,0.027,0.73169653,0.054644304369
ZTF20acudkao,9.707,0.067,1.26769653,0.019104973175
ZTF20acugxbm,7.298,0.124,0.68169653,0.136341483049
ZTF20acuhjpn,8.922,0.06,0.85169653,0.020615528128
ZTF20acuimtq,7.698,0.123,-0.28830347,0.437858424608
ZTF20acuiuvw,8.242,0.065,0.80669653,0.128015624046
ZTF20acujaft,9.104,0.021,0.66769653,0.021260291625
ZTF20acukxat,8.32,0.105,1.03569653,0.408417678364
ZTF20acumcrz,10.54,0.11,1.40269653,0.021931712199
ZTF20acumekm,8.679,0.129,1.31969653,0.043278170017
ZTF20acumrio,8.865,0.114,1.28369653,0.045276925691
ZTF20acumxrh,,-9.0,,
ZTF20acuoacn,9.137,0.126,1.30769653,0.02404163056
ZTF20acuobve,9.075,0.134,1.28269653,0.034828149535
ZTF20acuoclk,9.066,0.085,1.09569653,0.13619104229
ZTF20acuosvy,9.617,0.103,1.29969653,0.019209372712
ZTF20acuowxj,7.635,0.144,0.46169653,0.366514665464
ZTF20acuoxrx,9.067,0.022,1.05369653,0.020518284529
ZTF20acurtpj,7.576,0.178,0.03769653,0.297270920206
ZTF20acusneh,,-9.0,,
ZTF20acuspji,9.452,0.149,1.35669653,0.02
ZTF20acusqsp,8.136,0.048,0.58269653,0.069079664157
ZTF20acuwwcx,8.435,0.088,0.68169653,0.108784190028
ZTF20acuxpwz,7.988,0.534,1.75569653,0.953580620608
ZTF20acuzfpk,9.619,0.036,1.18869653,0.019209372712
ZTF20acuzjqk,7.629,0.245,0.73869653,0.299668149792
ZTF20acuzlib,8.662,0.032,0.58469653,0.051623637997
ZTF20acvagdq,8.702,0.03,1.05169653,0.027018512172
ZTF20acvbcrd,8.119,0.434,2.20869653,2.202684044524
ZTF20acvbrbv,9.714,0.032,1.32069653,0.018439088915
ZTF20acvbvyb,8.466,0.092,0.86569653,0.21335885264
ZTF20acvchhw,9.341,0.054,1.12169653,0.020518284529
ZTF20acvcnki,9.632,0.093,1.28369653,0.02334523506
ZTF20acvdqtg,9.646,0.037,1.05269653,0.020615528128
ZTF20acvejem,8.707,0.012,0.58669653,0.042544094772
ZTF20acvemao,7.292,0.69,1.90869653,1.355526834851
ZTF20acvhuxc,8.956,0.17,1.37069653,0.462411072532
ZTF20acviwcr,9.851,0.041,1.47369653,0.019104973175
ZTF20acvkjrm,5.23,0.791,-0.02330347,2.654424608084
ZTF20acvkqxy,10.526,0.023,1.38269653,0.017691806013
ZTF20acvziuf,9.257,0.084,1.24669653,0.019798989873
ZTF20acwcfvx,7.932,0.209,0.85369653,0.616520072666
ZTF20acwcqnv,8.261,0.081,0.98169653,0.191269443456
ZTF20acwdnbw,8.461,0.048,0.76269653,0.063505905237
ZTF20acweyro,9.111,0.021,1.22869653,0.027018512172
ZTF20acwfanr,10.026,0.113,1.26969653,0.018384776311
ZTF20acwfcfs,8.471,0.028,0.77669653,0.046818799643
ZTF20acwfftd,8.635,0.017,1.06069653,0.021931712199
ZTF20acwfgiy,,-9.0,,
ZTF20acwgayz,6.532,0.554,0.54769653,1.924976103748
ZTF20acwgnxk,,-9.0,,
ZTF20acwijiy,8.054,0.227,1.21669653,0.513307899803
ZTF20acwilfu,6.378,0.779,2.32569653,2.63403663604
ZTF20acwkvgj,9.924,0.067,1.28469653,0.016970562748
ZTF20acwkwqn,9.06,0.033,0.88669653,0.031240998704
ZTF20acwmpsj,10.025,0.114,1.25369653,0.019104973175
ZTF20acwncbd,8.788,0.027,0.53669653,0.037161808352
ZTF20acwnrty,9.111,0.061,1.15669653,0.03577708764
ZTF20acwoamm,7.417,0.375,0.66269653,0.638919400238
ZTF20acwogqz,9.18,0.03,0.78669653,0.038832975678
ZTF20acwombm,9.487,0.042,1.13369653,0.025
ZTF20acwomqh,8.211,0.062,0.79369653,0.106470653234
ZTF20acwozwz,8.591,0.029,1.25069653,0.044654227124
ZTF20acwpaov,9.935,0.032,1.16969653,0.017691806013
ZTF20acwpbgv,8.483,0.03,0.79069653,0.046957427527
ZTF20acwpfvq,7.974,0.19,0.50869653,0.52620908392
ZTF20acwphqb,8.191,0.075,0.45669653,0.229732453084
ZTF20acwpixx,9.518,0.035,1.08469653,0.041868842831
ZTF20acwqjaw,8.343,0.04,0.63369653,0.063529520697
ZTF20acwqkuz,7.876,0.123,1.10369653,0.355105618091
ZTF20acwqlpq,8.976,0.108,1.37569653,0.046097722286
ZTF20acwqndp,9.144,0.157,1.37669653,0.033241540277
ZTF20acwujgz,8.441,0.275,1.74469653,1.040127396043
ZTF20acwuzqj,8.905,0.117,1.26169653,0.029732137495
ZTF20acwvluw,6.87,0.358,0.95269653,0.396285250798
ZTF20acwvmms,,-9.0,,
ZTF20acwxbyr,,-9.0,,
ZTF20acwyihb,9.057,0.029,0.86769653,0.031827660926
ZTF20acwymdq,5.803,0.477,1.95769653,3.358870196956
ZTF20acwyoxc,9.624,0.109,1.21769653,0.019104973175
ZTF20acxbbaj,8.203,0.069,1.08169653,0.307548370179
ZTF20acxbnjd,8.852,0.027,0.97969653,0.036069377594
ZTF20acxcxkz,8.292,0.06,0.79069653,0.043600458713
ZTF20acxdawc,10.551,0.047,1.67469653,0.019209372712
ZTF20acxiyyp,8.629,0.173,0.64369653,0.526864308907
ZTF20acxkxxr,9.161,0.028,1.06469653,0.02334523506
ZTF20acxlaih,9.634,0.107,1.32669653,0.018439088915
ZTF20acxmxth,9.133,0.087,1.12569653,0.023430749028
ZTF20acxnafa,8.27,0.145,0.91469653,0.633038703398
ZTF20acxncha,5.788,0.433,-0.33030347,2.046537075159
ZTF20acxnxbh,8.142,0.028,0.74969653,0.047927027865
ZTF20acxonlv,8.086,0.203,0.40569653,1.104627086396
ZTF20acxooam,9.213,0.031,1.39669653,0.033301651611
ZTF20acxpurh,8.815,0.048,1.14069653,0.06242595614
ZTF20acxpvhu,7.991,0.25,0.76169653,0.377118018663
ZTF20acxqnhn,8.848,0.063,0.76769653,0.293906447701
ZTF20acxqspl,6.794,0.786,2.26669653,0.633240080854
ZTF20acxsxac,8.38,0.049,0.96169653,0.044102154142
ZTF20acxtewc,8.104,0.084,1.18169653,0.110344913793
ZTF20acxvvnf,8.5,0.022,0.63069653,0.038600518131
ZTF20acxycfh,9.662,0.024,1.14569653,0.019849433241
ZTF20acxyipy,8.27,0.147,0.43169653,0.290663035146
ZTF20acxzkkf,8.738,0.042,0.75769653,0.028017851452
ZTF20acxznai,9.658,0.046,1.09169653,0.019104973175
ZTF20acxzqyp,7.061,0.188,0.24969653,0.645375084738
ZTF20acyhena,8.183,0.047,1.10269653,0.066400301204
ZTF20acymtbr,8.323,0.178,1.00269653,0.231205536266
ZTF20acymtcs,8.205,0.12,0.96069653,0.125733845881
ZTF20acynaba,9.124,0.135,1.40369653,0.384298061405
ZTF20acynjjo,9.455,0.069,1.13269653,0.019849433241
ZTF20acynlkj,9.508,0.119,1.30969653,0.05883026432
ZTF20acynllu,8.45,0.07,1.22969653,0.214161154274
ZTF20acyntiu,8.666,0.086,0.98169653,0.91278146344
ZTF20acyonmr,8.768,0.004,0.55269653,0.055
ZTF20acyrhbo,7.691,0.148,0.39669653,0.097416631024
ZTF20acyrodl,10.1,0.099,1.26369653,0.017691806013
ZTF20acyroke,8.681,0.126,1.09569653,0.174642491966
ZTF20acyvbhj,7.464,0.175,0.51669653,1.02195939254
ZTF20acyvzbr,8.983,0.034,0.84169653,0.025455844123
ZTF20acyvzef,10.21,0.038,1.25769653,0.017691806013
ZTF20acywbes,10.243,0.053,1.34769653,0.018384776311
ZTF20acywefl,10.373,0.022,1.28469653,0.017029386366
ZTF20acyxrez,8.202,0.19,0.49769653,0.37389437011
ZTF20acyyavb,8.905,0.052,1.12469653,0.157543644746
ZTF20acyybvq,8.843,0.16,1.43669653,0.14623952954
ZTF20acyybwo,9.263,0.097,1.22369653,0.032015621187
ZTF20acyzsol,7.556,1.177,3.38569653,4.372424156003
ZTF20aczacag,9.079,0.063,1.07169653,0.021400934559
ZTF20aczfwjj,8.631,0.029,0.64469653,0.022671568098
